,Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,log_sqm_price,Sqm_price,Price,Owner_expense,Price_development,Energy_saving,Days_on_market,School_dist,Metro_dist,Jail_dist,Centrum_coor
1988,"Hamletsgade 21, 5 TV",2200,Frederiksberg,55.70096482593171,12.544499959607,5,3,64,0,10.648016773545576,42109,2695000,2767,-3.6,3.0,70,0.5835717742587302,2.196356890834798,1.5886314767813985,2.2991817594934854
1989,"Læssøesgade 19, 5 TH",2200,Frederiksberg,55.691220896815736,12.56332428232404,5,2,42,0,10.930120371412071,55833,2345000,1533,-4.1,3.0,70,0.14011684601311566,1.0400658105855316,0.046299918259487906,0.8002935587253901
1990,"Rødovrevej 315, 1 TV",2610,Rødovre,55.69517686453845,12.458423156854439,1,3,83,0,10.259552310349166,28554,2370000,3367,-2.3,3.0,70,1.4460324630902994,2.232722611396721,6.1923440589085965,6.8612715918566245
1991,"Tjørnerækken 7, 3 TH",2300,Tårnby,55.66746144233424,12.615952751713538,3,1,40,0,10.618273908199557,40875,1635000,1691,0.0,3.0,70,2.462505849842065,0.5765898622632405,2.784353591771755,3.6645894928138416
1992,"Peder Skram Gade 8, st",1054,København,55.678652044271175,12.5882463712976,0,3,101,0,10.75809435172215,47009,4748000,3517,0.0,2.0,70,1.0141505963698374,0.19458687687439408,0.9329562178755292,1.5417471401888756
1993,"Amagerfælledvej 13, 3 TH",2300,Tårnby,55.66714731615303,12.595448940973261,3,4,100,0,10.517320926376348,36950,3695000,4579,-7.5,3.0,70,1.3994679222841433,0.6201755403827209,1.5328357305334868,2.6604934557251494
1994,"Strandvejen 132A, 1 th",2900,Gentofte,55.74001612754284,12.57732172189784,1,4,132,0,10.756433716893001,46931,6195000,5799,0.0,2.0,70,0.6357548331959028,6.3324344648083555,5.5297346743723645,6.260431903546896
1995,"Ørbækgårds Alle 503, st TV",2970,Rudersdal,55.87906091817234,12.491997985325652,0,4,127,0,10.418225513122037,33464,4250000,4110,0.0,4.0,70,2.1900320459808165,21.350667727431016,21.397665100811235,22.187280829746566
1996,"Christianshavns Voldgade 8, 2 th",1424,København,55.66947750024371,12.58926713368716,2,3,81,0,11.211982521201609,74012,5995000,3356,0.0,2.0,70,0.9361244332992348,0.3540981402344702,1.0912453148003463,2.204723246619978
1997,"Østerbrogade 54B, 2",2100,København,55.6975849334701,12.5797613613205,2,5,151,0,10.839443647384186,50993,7700000,7388,0.0,3.0,70,0.6148282790923735,1.6742697524202355,1.2988882540179403,1.7340416821832305
1998,"Syriensvej 24, 2 1",2300,Tårnby,55.6495590190035,12.622331213282779,2,2,45,0,10.595509099808565,39955,1798000,1796,0.0,2.0,70,0.8004682711748066,0.9360173774004981,3.9761380757804283,5.245664718623032
1999,"Svend Trøsts Vej 3A, 3",1912,Frederiksberg,55.678465745597016,12.550785261813461,3,3,78,0,10.961763839681364,57628,4495000,2039,-10.0,2.0,70,0.37168225632907326,0.4063157865365607,1.4464257823555473,1.1360642591374697
2000,"Ørestads Boulevard 59B, 7 709",2300,Tårnby,55.63397334879205,12.582042883168668,7,4,109,0,10.375489184444538,32064,3495000,2923,0.0,5.0,70,1.343947779742736,0.46792116189543814,4.203075123087408,5.681404379998199
2001,"Brunevang 92, 2 38",2610,Rødovre,55.705950751491,12.451318332224801,2,1,45,0,10.1869733328565,26555,1195000,2212,-7.7,3.0,70,2.178536689631638,3.2498175721212608,7.194811671619449,7.594427932106719
2002,"Thad Jones Vej 16, 3 tv",2450,København,55.64732529916417,12.547136818586052,3,3,112,0,10.763758046132134,47276,5295000,4162,-1.9,4.0,70,1.58884088423323,2.443755666952179,1.7802937435434385,4.265926229501971
2003,"Ordrupvej 76, 2 tv",2920,Gentofte,55.761973997602546,12.575156009439649,2,2,62,0,10.651548963973463,42258,2620000,3820,-2.8,3.0,70,0.1689344141859398,8.770314851362986,7.936070229431313,8.682949440387269
2004,"John Tranums Alle 11, 2 TV",2770,Tårnby,55.632993790237805,12.64121035549135,2,3,65,0,10.46310334047155,35000,2275000,2639,0.0,2.0,70,0.5379690410065124,0.49784781666640165,6.087602031623808,7.416844242311014
2005,"Mysundegade 18, 1 tv",1668,København,55.66830984286863,12.54782807281548,1,2,55,0,10.905111587554558,54454,2995000,2184,0.0,4.0,70,0.8380826765176957,1.5452499254884262,0.8965507155478485,2.095211382395401
2006,"Lyngby Hovedgade 57D, 2 TV",2800,Rudersdal,55.768653741825894,12.50629011762861,2,5,123,0,10.742897240074328,46300,5695000,4821,-5.0,2.0,71,0.39692369703230207,9.108344554163263,9.338400049341647,10.121672949942651
2007,"Fadet 3, tv",1799,København,55.666932720116264,12.5332425534604,0,4,79,0,11.11282096310416,67025,5295000,2965,0.0,8.0,71,1.3221627370596596,1.5964256382164217,0.5816405445444107,2.8049743470536463
2008,"Fadet 3, th",1799,København,55.665407575316884,12.534059443207052,0,4,84,0,10.830421444508765,50535,4245000,3179,0.0,8.0,71,1.423341850676271,1.7655031467459454,0.41212065879544546,2.8880445391230034
2009,"Østerbrogade 110, 1",2100,København,55.70362543858019,12.57767088994709,1,7,262,0,10.667512493729511,42938,11250000,9489,-2.2,4.0,71,0.27850878610948837,2.300646151295109,1.6891717078409307,2.292255102517386
2010,"Fadet 29, th",1799,København,55.666932720116264,12.5332425534604,0,3,72,0,10.859248966318773,52013,3745000,2725,0.0,8.0,71,1.3221627370596596,1.5964256382164217,0.5816405445444107,2.8049743470536463
2011,"Nærum Hovedgade 76, 2 15",2850,Rudersdal,55.82015185241552,12.539066288743351,2,3,114,0,10.582256865150116,39429,4495000,4263,0.0,3.0,71,0.7395839599001598,15.095580622185821,14.450644853570298,15.232803869338115
2012,"Holger Danskes Vej 17, 4 TH",2000,Frederiksberg,55.6865130898374,12.537413369162559,4,3,78,0,10.818477438677236,49935,3895000,3175,0.0,3.0,71,0.6069509163246155,0.622305207133413,1.6659283884280867,1.8022736108628088
2013,"Tycho Brahes Allé 23, 2 TV",2300,Tårnby,55.65565712114596,12.612223155769652,2,2,46,0,10.514529483177231,36847,1695000,2053,-5.6,2.0,71,1.6517212184830246,0.7926688846458072,3.061583109343791,4.315185882612065
2014,"Fadet 3, th",1799,København,55.66523672037518,12.534059935457279,0,3,73,0,11.050016608200359,62945,4595000,2733,0.0,8.0,71,1.4388723831266574,1.7845254315836563,0.39714220768068,2.901812052513659
2015,Fadet 7,1799,København,55.66525740115238,12.533966355067712,0,3,76,0,10.869805778009932,52565,3995000,3186,0.0,8.0,71,1.4403726830128434,1.782222064232836,0.402649160350505,2.904192514671625
2016,"Tom Kristensens Vej 24, 1 TV",2300,Tårnby,55.660872657120784,12.587412966991739,1,3,89,0,10.76074988794804,47134,4195000,3121,-4.7,5.0,71,1.5314973044408227,0.3284330754210513,1.5047635720204715,2.929359119278149
2017,"Mågevej 52, 2 TH",2400,København,55.70169728956544,12.52751326416269,2,2,54,0,10.354180933247363,31388,1695000,2824,-5.6,3.0,71,0.40357202779222145,2.1970433554214357,2.50811735988758,3.0977389075856894
2018,"Theklavej 39, 2 Lejl. 51",2400,København,55.70564084076779,12.525766959848811,2,3,83,0,10.424481305217745,33674,2795000,4274,-1.8,3.0,71,0.8483112969032468,2.565869721356394,2.832282807760528,3.470226964090531
2019,"Fadet 19, tv",1799,København,55.664969779132484,12.53427446485363,0,6,135,0,10.819017995463872,49962,6745000,5111,0.0,8.0,71,1.455765924122031,1.814319535037393,0.3656392818827167,2.914280581091214
2020,"Halmtorvet 29E, st TV",1700,København,55.668013293561536,12.556821587037339,0,3,119,0,10.775972676672806,47857,5695000,4105,0.0,5.0,71,0.6348958682158454,1.5581640442887343,1.0370218499926964,1.8843488330446563
2021,"Enghavevej 27, 2 TH",1674,København,55.670293085042466,12.546098560482369,2,2,53,0,10.675931008412123,43301,2295000,2677,-7.6,2.0,71,0.6198700393200487,1.3621963956923784,1.0087586202475605,1.9789846944219116
2022,"Nygårdsvej 51A, 2 TH",2100,København,55.71101185424597,12.56826517218907,2,3,79,0,10.740778366176134,46202,3650000,4234,0.0,4.0,71,0.8944183686404203,3.1021962043855567,2.2509279241071107,2.9930305378571367
2023,"Fadet 5, th",1799,København,55.66494653336624,12.5341451066307,0,5,107,0,10.98242420584424,58831,6295000,4219,0.0,8.0,71,1.4624597105893524,1.8168509176753533,0.369011170169072,2.921714962167316
2024,"Fadet 29, th",1799,København,55.666932720116264,12.5332425534604,0,3,72,0,10.790164080634103,48541,3495000,2725,0.0,8.0,71,1.3221627370596596,1.5964256382164217,0.5816405445444107,2.8049743470536463
2025,"Fadet 29, tv",1799,København,55.66523809247879,12.534012336118309,0,2,65,0,10.892452371899708,53769,3495000,2338,0.0,8.0,71,1.4404657383713024,1.7843698021100955,0.39915176413456877,2.9037605601706096
2026,"Buddinge Hovedgade 148, st",2860,Gladsaxe,55.74691557980035,12.4815427227787,0,3,98,0,10.483018006309106,35704,3499000,2075,-2.8,4.0,71,0.9474392196090953,6.6646862335709915,8.042484321246443,8.765153608052044
2027,"Skodsborgparken 36, 2 tv",2942,Rudersdal,55.8241596978686,12.5727019075351,2,3,111,0,10.85516473308054,51801,5750000,5528,0.0,4.0,71,2.6714478039761573,15.691604719796842,14.834166424534791,15.59259127457169
2028,"C.F. Møllers Allé 58, 7 TV",2300,Tårnby,55.634322182463244,12.57872080919367,7,4,103,0,10.638232426684,41699,4295000,3887,-2.3,5.0,71,1.2727484627267451,0.5019486351978035,4.047185576019553,5.6090139732861966
2029,"Fadet 5, th",1799,København,55.666932720116264,12.5332425534604,0,6,123,0,10.858825905660947,51991,6395000,4961,0.0,8.0,71,1.3221627370596596,1.5964256382164217,0.5816405445444107,2.8049743470536463
2030,"Fadet 19, th",1799,København,55.66494882024261,12.53406577499109,0,5,112,0,10.936760999895897,56205,6295000,4113,0.0,8.0,71,1.465051118495468,1.8165796367656328,0.3725268642544091,2.9249294042526217
2031,"Fadet 5, tv",1799,København,55.66528796484464,12.53384185076365,0,5,119,0,10.891894273883214,53739,6395000,4779,0.0,8.0,71,1.4421330523278093,1.7788483016531844,0.41027248859561627,2.9071324078913916
2032,"Kong Haralds Park 3B, 2 TH",2765,Egedal,55.74543633757546,12.287028877365529,2,4,93,0,10.197164122035575,26827,2495000,3390,0.0,4.0,71,2.968597039698046,14.364855639974916,18.285256230542547,18.80016891614124
2033,"Fadet 5, th",1799,København,55.66521347439354,12.53393057646396,0,3,98,0,11.210846925567877,73928,7245000,3938,0.0,8.0,71,1.4456672112020486,1.787117474056892,0.4003311950160076,2.909289634052652
2034,"C.F. Richs Vej 130, 1 TH",2000,Frederiksberg,55.687348721861746,12.50392073518244,1,2,57,0,10.604478887119123,40315,2298000,3182,0.0,3.0,71,1.0570250966917605,0.3610441459140222,3.5044743763705064,3.905939938009563
2035,"Fadet 29, th",1799,København,55.66533674370887,12.53402123686881,0,3,64,0,10.990297129085086,59296,3795000,2329,0.0,8.0,71,1.4311653190099056,1.773386550111091,0.40736252707075166,2.895411286500723
2036,"Fadet 5, mf",1799,København,55.6652353482531,12.53410753479213,0,6,123,0,10.889621460952073,53617,6595000,4969,0.0,8.0,71,1.437283520714398,1.7846860882714228,0.3951451984573393,2.8998653379145343
2037,"Rebæk Søpark 3, 16 1615",2650,Hvidovre,55.66348946583747,12.457215794433802,1,2,61,0,10.106754873845547,24508,1495000,2255,-3.2,3.0,71,1.1265949213496016,3.400360250865239,5.087293843869243,7.207109795896868
2038,"Drejøgade 35, 1 11",2100,København,55.711984830079615,12.57098191705976,1,4,96,0,10.530681878927565,37447,3595000,4110,-6.6,3.0,71,1.09284897391943,3.2027220979077673,2.3894927272711985,3.114552095291416
2039,"Fadet 3, th",1799,København,55.665286871094125,12.53419172219429,0,4,84,0,10.794460476425991,48750,4095000,3179,0.0,8.0,71,1.429548844145632,1.7789761352566857,0.3963896669099569,2.892057225989375
2040,"Blåbærhaven 2, st th",2980,Hørsholm,55.915544342375895,12.49464011956026,0,2,64,0,9.747359919824648,17109,1095000,3064,0.0,3.0,71,0.7835704282997723,25.41363757928036,25.356790494765608,26.144535657381798
2041,"Fadet 3, th",1799,København,55.66554740894352,12.534199322592142,0,4,84,0,10.87646102958227,52916,4445000,3179,0.0,8.0,71,1.4055534357638715,1.7499727852158071,0.4194854742685453,2.8707085563338346
2042,"Fadet 29, th",1799,København,55.665333084711435,12.534148168748318,0,3,72,0,10.761131704977476,47152,3395000,2725,0.0,8.0,71,1.4268987346059365,1.7738153723135246,0.40214054448060615,2.8902042540044115
2043,"Fadet 29, tv",1799,København,55.666932720116264,12.5332425534604,0,3,70,0,10.860363450888991,52071,3645000,2552,0.0,8.0,71,1.3221627370596596,1.5964256382164217,0.5816405445444107,2.8049743470536463
2044,Fadet 17,1799,København,55.66490031975336,12.5341886596697,0,2,64,0,10.786407626268446,48359,3095000,2469,0.0,8.0,71,1.465196271508415,1.822011027103257,0.36334392470559584,2.923623521349686
2045,"Fadet 29, tv",1799,København,55.666932720116264,12.5332425534604,0,3,70,0,10.789319076925574,48500,3395000,2552,0.0,8.0,71,1.3221627370596596,1.5964256382164217,0.5816405445444107,2.8049743470536463
2046,"Fadet 5, mf",1799,København,55.665161036676004,12.53387812239673,0,6,119,0,10.937739082043848,56260,6695000,4779,0.0,8.0,71,1.4523412388389259,1.7929677633836973,0.3980441324599035,2.915797419873621
2047,"Fiolstræde 32, st TV",1171,København,55.681640070979135,12.572446450642381,0,1,52,382,11.011654054009052,60576,3150000,3076,0.0,5.0,71,0.18495057285670083,0.1799413925821485,0.5061234166977184,0.505746555224757
2048,Fadet 19,1799,København,55.66501507798728,12.53426264454928,0,3,115,0,11.084800551717894,65173,7495000,4294,0.0,8.0,71,1.451995913043417,1.8092696555463228,0.3699779406943934,2.911089420682834
2049,"Ordrupvej 48A, 2 tv",2920,Gentofte,55.76381339919301,12.57899261093324,2,3,66,0,10.580962563701778,39378,2599000,2320,-1.0,2.0,71,0.4575460420977562,8.983835367750528,8.166663507822525,8.906537759598933
2050,"Fadet 3, tv",1799,København,55.665307551972454,12.534098141759829,0,5,95,0,10.909326441051883,54684,5195000,3756,0.0,8.0,71,1.4310337726445785,1.776645319167951,0.4018173857602983,2.8944332780728854
2051,"Fadet 3, tv",1799,København,55.665307551972454,12.534098141759829,0,4,90,0,10.963393662322158,57722,5195000,3542,0.0,8.0,71,1.4310337726445785,1.776645319167951,0.4018173857602983,2.8944332780728854
2052,"Grækenlandsvej 63, 1 4",2300,Tårnby,55.64981143149232,12.617742967907109,1,1,37,0,10.606708818667547,40405,1495000,1727,-6.3,3.0,71,1.089365836018764,1.119693131808929,3.733165410777243,5.032787705128315
2053,"Buddinge Hovedgade 148, 1",2860,Gladsaxe,55.74691557980035,12.4815427227787,1,3,98,0,10.408888489256892,33153,3249000,2838,-4.4,4.0,71,0.9474392196090953,6.6646862335709915,8.042484321246443,8.765153608052044
2054,"Vester Søgade 78, 4 2",1601,København,55.68057418488124,12.560556787722142,4,1,57,0,10.686726776622613,43771,2495000,2391,0.0,5.0,71,0.6291846982812545,0.48572943252468953,0.9082745470899705,0.5169479068145274
2055,"Martin Luther Kings Vej 9, 7 tv",2450,København,55.65839510468929,12.56229448325886,7,6,284,12765,10.907037963903628,54559,15495000,10888,0.0,9.0,71,1.7312449408841972,1.5952557484634806,1.5685126033726264,2.8775404401301192
2056,"Grøndalsvej 14, st th",2000,Frederiksberg,55.68956604297772,12.51535698887794,0,6,92,0,11.133464304398764,68423,6295000,4440,0.0,2.0,71,1.204787238546016,0.663695834264281,2.9793450703630815,3.2269252240610307
2057,"Dronningens Tværgade 16, 4",1302,København,55.68385000282701,12.58668568714778,4,3,149,0,10.839051359753865,50973,7595000,4840,-5.0,4.0,71,0.9620026339118453,0.4830586615044708,1.1084818514787103,1.3164509239766826
2058,"Bjørnsonsvej 83, 2 th",2500,København,55.652778838038905,12.523283475489462,2,3,71,0,10.564421410731422,38732,2750000,3115,0.0,3.0,71,0.27028433483623543,3.2336304570865755,1.4227725595683152,4.399708277200102
2059,"Fadet 3, tv",1799,København,55.666932720116264,12.5332425534604,0,5,94,0,10.90047308711594,54202,5095000,3600,0.0,8.0,71,1.3221627370596596,1.5964256382164217,0.5816405445444107,2.8049743470536463
2060,"Fadet 29, th",1799,København,55.66525694379239,12.53398222152309,0,3,73,0,10.77636961399326,47876,3495000,2733,0.0,8.0,71,1.4398389492715518,1.7822717613814774,0.40197630583888255,2.9035418769820014
2061,"Fadet 29, tv",1799,København,55.665263625254966,12.534062362961741,0,2,59,0,10.989301625640937,59237,3495000,2115,0.0,8.0,71,1.436330712699719,1.7815302432851603,0.3993794810435621,2.8995316952188346
2062,"Fadet 5, tv",1799,København,55.66525831586621,12.53393462215558,0,5,107,0,11.087864608165033,65373,6995000,4219,0.0,8.0,71,1.441441637989,1.7821243484505924,0.40399893014744354,2.905494385054041
2063,"Fadet 5, mf",1799,København,55.665263625254966,12.534062362961741,0,6,123,0,10.874342224400651,52804,6495000,4969,0.0,8.0,71,1.436330712699719,1.7815302432851603,0.3993794810435621,2.8995316952188346
2064,"Fadet 5, th",1799,København,55.66518656950971,12.53392814905446,0,4,91,0,11.052967211565692,63131,5745000,3558,0.0,8.0,71,1.4482049196193638,1.7901133650163858,0.3981444632737881,2.9115685285361996
2065,"Fadet 5, th",1799,København,55.66520725018579,12.53383456870979,0,4,100,0,11.081373022098743,64950,6495000,3963,0.0,8.0,71,1.4497203836153556,1.7878373247725339,0.4037268836727857,2.913953369889616
2066,"Fadet 29, tv",1799,København,55.66523141098268,12.53393219473924,0,3,70,0,10.832536550508944,50642,3545000,2552,0.0,8.0,71,1.4439763890638153,1.78512021990395,0.40179484340325483,2.907771097611539
2067,"Fadet 3, tv",1799,København,55.66535770264603,12.53422992878614,0,5,95,0,10.928381536709956,55736,5295000,3756,0.0,8.0,71,1.421703825720567,1.7711074533962319,0.40123308946336067,2.8846756765143415
2068,Holger Danskes Vej 28H,2000,Frederiksberg,55.68687548233968,12.537318791521999,0,1,40,0,10.817275154192163,49875,1995000,2135,0.0,3.0,72,0.6308572651949732,0.658429128269673,1.6598610804216294,1.814421427751026
2069,"Bredebovej 31, 4 mf",2800,Rudersdal,55.795657634120886,12.504936150102848,4,2,69,14330,10.299238968456653,29710,2050000,2795,-6.6,4.0,72,2.7490940913825415,12.095954780337461,12.198525226517285,12.98781738693802
2070,"Laksegade 26, 2 TH",1063,København,55.67769690348312,12.582780197712259,2,3,76,0,10.918663882962203,55197,4195000,2560,0.0,0.0,72,0.6926868779534208,0.2724332624833175,0.577159116035733,1.290174554835837
2071,"Tønnesvej 16, 1 th",2300,Tårnby,55.64521849198115,12.61859104578949,1,2,58,0,10.342290720254805,31017,1799000,1965,-5.1,4.0,72,1.066966834259256,1.2560627672308013,4.117782385118961,5.464018425865128
2072,"Tycho Brahes Allé 21, 4 TV",2300,Tårnby,55.65562545767273,12.61207709793571,4,2,48,0,10.501059518173042,36354,1745000,2007,0.0,2.0,72,1.6578381820922357,0.7992933716714171,3.056045735573674,4.311563269353806
2073,"Vangede Bygade 84, 1 TH",2820,Gladsaxe,55.75018382460865,12.5176560948124,1,2,51,0,10.350542360403457,31274,1595000,2413,-3.0,2.0,72,1.8936827264208216,7.198205492126397,7.166062626038956,7.947743120909872
2074,"Göteborg Plads 12, 1 MF",2150,København,55.707077795763254,12.59767013202275,1,3,129,3735,10.871877254154263,52674,6795000,5399,0.0,8.0,72,1.0893666605621506,3.1122627086416688,2.834274900583361,3.2453591499914247
2075,"Helgolandsgade 8B, 3",1653,København,55.672121664425134,12.56056780880527,3,4,175,0,10.6515252995352,42257,7395000,4436,0.0,4.0,72,0.26268143687828777,1.1793385452407699,0.739392759354807,1.3802615859269123
2076,"Markskellet 1, 3 tv",2720,Frederiksberg,55.693647219722784,12.492099720000859,3,2,54,0,10.467322996615733,35148,1898000,2295,0.0,4.0,72,0.7216894411966064,0.7099689568414033,4.446689731018593,4.7517123788452835
2077,"Johan Wilmanns Vej 23, st TV",2800,Rudersdal,55.76495342701896,12.504570139925999,0,2,57,0,10.75639110022988,46929,2675000,3146,0.0,4.0,72,0.6933479563686341,8.687532710977743,9.001888852591607,9.78202733445981
