date,identifier,type,value,country
1864-08-06,ASN00066062,TMAX,16.1,AS
1864-08-06,AU000005901,TMAX,29.8,AU
1864-08-06,GM000004204,TMAX,28.3,GM
1864-08-06,UK000047811,TMAX,18.2,UK
1864-08-06,ASN00090015,TMAX,13.9,AS
1864-08-06,UK000056225,TMAX,24.6,UK
1864-08-06,SZ000006717,TMAX,15.1,SZ
1864-08-07,ITE00100550,TMAX,31.0,IT
1864-08-07,ASN00086071,TMAX,11.7,AS
1864-08-07,CA006158350,TMAX,27.8,CA
1864-08-07,EIE00101859,TMAX,18.9,EI
1864-08-07,BE000006447,TMAX,25.1,BE
1864-08-07,GME00125218,TMAX,21.6,GM
1864-08-07,EZE00100082,TMAX,23.6,EZ
1864-08-07,ITE00100554,TMAX,33.6,IT
1864-08-07,ASN00066062,TMAX,16.7,AS
1864-08-07,AU000005901,TMAX,32.1,AU
1864-08-07,GM000004204,TMAX,23.1,GM
1864-08-07,UK000047811,TMAX,18.7,UK
1864-08-07,ASN00090015,TMAX,13.9,AS
1864-08-07,UK000056225,TMAX,25.1,UK
1864-08-07,SZ000006717,TMAX,12.9,SZ
1864-08-08,ITE00100550,TMAX,34.1,IT
1864-08-08,ASN00086071,TMAX,16.2,AS
1864-08-08,CA006158350,TMAX,34.4,CA
1864-08-08,EIE00101859,TMAX,19.4,EI
1864-08-08,BE000006447,TMAX,24.6,BE
1864-08-08,AGE00135039,TMAX,27.0,AG
1864-08-08,GME00125218,TMAX,24.0,GM
1864-08-08,EZE00100082,TMAX,25.0,EZ
1864-08-08,ITE00100554,TMAX,33.9,IT
1864-08-08,ASN00066062,TMAX,16.8,AS
1864-08-08,AU000005901,TMAX,29.0,AU
1864-08-08,GM000004204,TMAX,24.0,GM
1864-08-08,UK000047811,TMAX,17.7,UK
1864-08-08,ASN00090015,TMAX,13.9,AS
1864-08-08,UK000056225,TMAX,18.3,UK
1864-08-08,SZ000006717,TMAX,13.1,SZ
1864-08-09,ITE00100550,TMAX,34.8,IT
1864-08-09,ASN00086071,TMAX,10.5,AS
1864-08-09,CA006158350,TMAX,33.3,CA
1864-08-09,EIE00101859,TMAX,20.0,EI
1864-08-09,BE000006447,TMAX,21.8,BE
1864-08-09,AGE00135039,TMAX,27.0,AG
1864-08-09,GME00125218,TMAX,24.0,GM
1864-08-09,EZE00100082,TMAX,26.8,EZ
1864-08-09,ITE00100554,TMAX,33.4,IT
1864-08-09,ASN00066062,TMAX,17.0,AS
1864-08-09,AU000005901,TMAX,30.6,AU
1864-08-09,GM000004204,TMAX,23.9,GM
1864-08-09,UK000047811,TMAX,17.1,UK
1864-08-09,ASN00090015,TMAX,14.4,AS
1864-08-09,UK000056225,TMAX,18.3,UK
1864-08-09,SZ000006717,TMAX,14.8,SZ
1864-08-10,ITE00100550,TMAX,32.1,IT
1864-08-10,ASN00086071,TMAX,13.9,AS
1864-08-10,CA006158350,TMAX,33.9,CA
1864-08-10,EIE00101859,TMAX,19.4,EI
1864-08-10,BE000006447,TMAX,17.3,BE
1864-08-10,AGE00135039,TMAX,28.5,AG
1864-08-10,GME00125218,TMAX,20.3,GM
1864-08-10,EZE00100082,TMAX,21.7,EZ
1864-08-10,ITE00100554,TMAX,33.0,IT
1864-08-10,ASN00066062,TMAX,17.2,AS
1864-08-10,AU000005901,TMAX,28.4,AU
1864-08-10,GM000004204,TMAX,19.5,GM
1864-08-10,UK000047811,TMAX,17.2,UK
1864-08-10,ASN00090015,TMAX,15.6,AS
1864-08-10,UK000056225,TMAX,19.0,UK
1864-08-10,SZ000006717,TMAX,10.2,SZ
1864-08-11,ITE00100550,TMAX,27.4,IT
1864-08-11,ASN00086071,TMAX,14.3,AS
1864-08-11,CA006158350,TMAX,30.0,CA
1864-08-11,EIE00101859,TMAX,9.4,EI
1864-08-11,BE000006447,TMAX,17.9,BE
1864-08-11,AGE00135039,TMAX,28.0,AG
1864-08-11,GME00125218,TMAX,15.8,GM
1864-08-11,EZE00100082,TMAX,17.6,EZ
1864-08-11,ITE00100554,TMAX,26.3,IT
1864-08-11,ASN00066062,TMAX,15.6,AS
1864-08-11,AU000005901,TMAX,19.0,AU
1864-08-11,GM000004204,TMAX,16.1,GM
1864-08-11,UK000047811,TMAX,19.0,UK
1864-08-11,ASN00090015,TMAX,13.3,AS
1864-08-11,UK000056225,TMAX,21.2,UK
1864-08-11,SZ000006717,TMAX,-0.8,SZ
1864-08-12,ITE00100550,TMAX,26.6,IT
1864-08-12,ASN00086071,TMAX,15.5,AS
1864-08-12,CA006158350,TMAX,26.7,CA
1864-08-12,EIE00101859,TMAX,23.3,EI
1864-08-12,BE000006447,TMAX,19.0,BE
1864-08-12,AGE00135039,TMAX,27.5,AG
1864-08-12,GME00125218,TMAX,13.8,GM
1864-08-12,EZE00100082,TMAX,15.3,EZ
1864-08-12,ITE00100554,TMAX,28.2,IT
1864-08-12,ASN00066062,TMAX,15.7,AS
1864-08-12,AU000005901,TMAX,16.4,AU
1864-08-12,GM000004204,TMAX,14.3,GM
1864-08-12,UK000047811,TMAX,21.3,UK
1864-08-12,ASN00090015,TMAX,14.4,AS
1864-08-12,UK000056225,TMAX,25.7,UK
1864-08-12,SZ000006717,TMAX,5.1,SZ
1864-08-13,ITE00100550,TMAX,25.0,IT
1864-08-13,ASN00086071,TMAX,15.6,AS
1864-08-13,CA006158350,TMAX,27.8,CA
1864-08-13,EIE00101859,TMAX,24.4,EI
1864-08-13,BE000006447,TMAX,20.9,BE
1864-08-13,AGE00135039,TMAX,26.0,AG
1864-08-13,GME00125218,TMAX,17.3,GM
1864-08-13,EZE00100082,TMAX,16.3,EZ
1864-08-13,ITE00100554,TMAX,27.5,IT
1864-08-13,ASN00066062,TMAX,17.3,AS
1864-08-13,AU000005901,TMAX,18.0,AU
1864-08-13,GM000004204,TMAX,16.4,GM
1864-08-13,UK000047811,TMAX,21.8,UK
1864-08-13,ASN00090015,TMAX,15.0,AS
1864-08-13,UK000056225,TMAX,26.2,UK
1864-08-13,SZ000006717,TMAX,7.9,SZ
1864-08-14,ITE00100550,TMAX,25.0,IT
1864-08-14,ASN00086071,TMAX,13.7,AS
1864-08-14,CA006158350,TMAX,28.3,CA
1864-08-14,EIE00101859,TMAX,23.3,EI
1864-08-14,BE000006447,TMAX,21.2,BE
1864-08-14,GME00125218,TMAX,17.3,GM
1864-08-14,EZE00100082,TMAX,14.3,EZ
1864-08-14,ITE00100554,TMAX,26.0,IT
1864-08-14,ASN00066062,TMAX,18.8,AS
1864-08-14,AU000005901,TMAX,12.9,AU
1864-08-14,GM000004204,TMAX,17.4,GM
1864-08-14,UK000047811,TMAX,23.4,UK
1864-08-14,ASN00090015,TMAX,14.4,AS
1864-08-14,UK000056225,TMAX,21.8,UK
1864-08-14,SZ000006717,TMAX,5.6,SZ
1864-08-15,ITE00100550,TMAX,28.1,IT
1864-08-15,ASN00086071,TMAX,16.1,AS
1864-08-15,CA006158350,TMAX,26.7,CA
1864-08-15,EIE00101859,TMAX,24.4,EI
1864-08-15,BE000006447,TMAX,23.0,BE
1864-08-15,GME00125218,TMAX,21.8,GM
1864-08-15,EZE00100082,TMAX,18.3,EZ
1864-08-15,ITE00100554,TMAX,30.1,IT
1864-08-15,ASN00066062,TMAX,17.1,AS
1864-08-15,AU000005901,TMAX,15.3,AU
1864-08-15,GM000004204,TMAX,20.8,GM
1864-08-15,UK000047811,TMAX,22.4,UK
1864-08-15,ASN00090015,TMAX,13.9,AS
1864-08-15,UK000056225,TMAX,24.2,UK
1864-08-15,SZ000006717,TMAX,9.2,SZ
1864-08-16,ITE00100550,TMAX,31.9,IT
1864-08-16,ASN00086071,TMAX,16.1,AS
1864-08-16,CA006158350,TMAX,27.2,CA
1864-08-16,EIE00101859,TMAX,27.2,EI
1864-08-16,BE000006447,TMAX,20.6,BE
1864-08-16,AGE00135039,TMAX,28.0,AG
1864-08-16,GME00125218,TMAX,20.3,GM
1864-08-16,EZE00100082,TMAX,23.9,EZ
1864-08-16,ITE00100554,TMAX,30.9,IT
1864-08-16,ASN00066062,TMAX,16.9,AS
1864-08-16,AU000005901,TMAX,20.3,AU
1864-08-16,GM000004204,TMAX,22.0,GM
1864-08-16,UK000047811,TMAX,21.0,UK
1864-08-16,ASN00090015,TMAX,15.0,AS
1864-08-16,UK000056225,TMAX,19.0,UK
1864-08-16,SZ000006717,TMAX,11.6,SZ
1864-08-17,ITE00100550,TMAX,28.8,IT
1864-08-17,ASN00086071,TMAX,17.1,AS
1864-08-17,CA006158350,TMAX,26.1,CA
1864-08-17,EIE00101859,TMAX,20.0,EI
1864-08-17,BE000006447,TMAX,19.3,BE
1864-08-17,AGE00135039,TMAX,27.5,AG
1864-08-17,GME00125218,TMAX,17.0,GM
1864-08-17,EZE00100082,TMAX,19.6,EZ
1864-08-17,ITE00100554,TMAX,31.1,IT
1864-08-17,ASN00066062,TMAX,18.0,AS
1864-08-17,AU000005901,TMAX,23.3,AU
1864-08-17,GM000004204,TMAX,16.8,GM
1864-08-17,UK000047811,TMAX,16.7,UK
1864-08-17,ASN00090015,TMAX,15.0,AS
1864-08-17,UK000056225,TMAX,19.1,UK
1864-08-17,SZ000006717,TMAX,11.5,SZ
1864-08-18,ITE00100550,TMAX,28.5,IT
1864-08-18,ASN00086071,TMAX,10.7,AS
1864-08-18,CA006158350,TMAX,21.7,CA
1864-08-18,EIE00101859,TMAX,21.1,EI
1864-08-18,BE000006447,TMAX,19.0,BE
1864-08-18,AGE00135039,TMAX,32.0,AG
1864-08-18,GME00125218,TMAX,15.6,GM
1864-08-18,EZE00100082,TMAX,16.2,EZ
1864-08-18,ITE00100554,TMAX,29.8,IT
1864-08-18,ASN00066062,TMAX,12.7,AS
1864-08-18,AU000005901,TMAX,18.8,AU
1864-08-18,GM000004204,TMAX,16.1,GM
1864-08-18,UK000047811,TMAX,18.1,UK
1864-08-18,ASN00090015,TMAX,11.7,AS
1864-08-18,UK000056225,TMAX,20.1,UK
1864-08-18,SZ000006717,TMAX,10.6,SZ
1864-08-19,ITE00100550,TMAX,26.3,IT
1864-08-19,ASN00086071,TMAX,12.5,AS
1864-08-19,CA006158350,TMAX,22.2,CA
1864-08-19,EIE00101859,TMAX,20.0,EI
1864-08-19,BE000006447,TMAX,20.5,BE
1864-08-19,AGE00135039,TMAX,33.0,AG
1864-08-19,GME00125218,TMAX,19.8,GM
1864-08-19,EZE00100082,TMAX,20.9,EZ
1864-08-19,ITE00100554,TMAX,23.5,IT
1864-08-19,ASN00066062,TMAX,13.8,AS
1864-08-19,AU000005901,TMAX,18.5,AU
1864-08-19,GM000004204,TMAX,19.6,GM
1864-08-19,UK000047811,TMAX,17.7,UK
1864-08-19,ASN00090015,TMAX,13.9,AS
1864-08-19,UK000056225,TMAX,18.4,UK
1864-08-19,SZ000006717,TMAX,8.8,SZ
1864-08-20,ITE00100550,TMAX,29.0,IT
1864-08-20,ASN00086071,TMAX,12.9,AS
1864-08-20,CA006158350,TMAX,19.4,CA
1864-08-20,EIE00101859,TMAX,19.4,EI
1864-08-20,BE000006447,TMAX,19.2,BE
1864-08-20,AGE00135039,TMAX,30.0,AG
1864-08-20,GME00125218,TMAX,23.4,GM
1864-08-20,EZE00100082,TMAX,24.9,EZ
1864-08-20,ITE00100554,TMAX,26.0,IT
1864-08-20,ASN00066062,TMAX,14.3,AS
1864-08-20,AU000005901,TMAX,24.0,AU
1864-08-20,GM000004204,TMAX,23.6,GM
1864-08-20,UK000047811,TMAX,15.4,UK
1864-08-20,ASN00090015,TMAX,15.6,AS
1864-08-20,UK000056225,TMAX,17.3,UK
1864-08-20,SZ000006717,TMAX,8.6,SZ
1864-08-21,ITE00100550,TMAX,30.9,IT
1864-08-21,ASN00086071,TMAX,14.4,AS
1864-08-21,CA006158350,TMAX,21.1,CA
1864-08-21,EIE00101859,TMAX,18.9,EI
1864-08-21,BE000006447,TMAX,20.6,BE
1864-08-21,GME00125218,TMAX,20.4,GM
1864-08-21,EZE00100082,TMAX,21.5,EZ
1864-08-21,ITE00100554,TMAX,28.9,IT
1864-08-21,ASN00066062,TMAX,17.6,AS
1864-08-21,AU000005901,TMAX,19.4,AU
1864-08-21,GM000004204,TMAX,18.8,GM
1864-08-21,UK000047811,TMAX,16.1,UK
1864-08-21,ASN00090015,TMAX,14.4,AS
1864-08-21,UK000056225,TMAX,17.9,UK
1864-08-21,SZ000006717,TMAX,10.8,SZ
1864-08-22,ITE00100550,TMAX,29.8,IT
1864-08-22,ASN00086071,TMAX,11.3,AS
1864-08-22,CA006158350,TMAX,20.6,CA
1864-08-22,EIE00101859,TMAX,19.4,EI
1864-08-22,BE000006447,TMAX,20.5,BE
1864-08-22,AGE00135039,TMAX,28.0,AG
1864-08-22,GME00125218,TMAX,17.1,GM
1864-08-22,EZE00100082,TMAX,23.8,EZ
1864-08-22,ITE00100554,TMAX,28.2,IT
1864-08-22,ASN00066062,TMAX,15.9,AS
1864-08-22,AU000005901,TMAX,27.3,AU
1864-08-22,GM000004204,TMAX,16.4,GM
1864-08-22,UK000047811,TMAX,16.1,UK
1864-08-22,ASN00090015,TMAX,12.8,AS
1864-08-22,UK000056225,TMAX,16.2,UK
1864-08-22,SZ000006717,TMAX,11.4,SZ
1864-08-23,ITE00100550,TMAX,31.3,IT
1864-08-23,ASN00086071,TMAX,13.7,AS
1864-08-23,CA006158350,TMAX,22.8,CA
1864-08-23,EIE00101859,TMAX,20.0,EI
1864-08-23,BE000006447,TMAX,13.5,BE
1864-08-23,AGE00135039,TMAX,30.2,AG
1864-08-23,GME00125218,TMAX,18.0,GM
1864-08-23,EZE00100082,TMAX,25.2,EZ
1864-08-23,ITE00100554,TMAX,27.6,IT
1864-08-23,ASN00066062,TMAX,14.4,AS
1864-08-23,AU000005901,TMAX,30.4,AU
1864-08-23,GM000004204,TMAX,20.8,GM
1864-08-23,UK000047811,TMAX,15.3,UK
1864-08-23,ASN00090015,TMAX,14.4,AS
1864-08-23,UK000056225,TMAX,16.6,UK
1864-08-23,SZ000006717,TMAX,8.0,SZ
1864-08-24,ITE00100550,TMAX,29.6,IT
1864-08-24,ASN00086071,TMAX,12.9,AS
1864-08-24,CA006158350,TMAX,25.6,CA
1864-08-24,EIE00101859,TMAX,20.6,EI
1864-08-24,BE000006447,TMAX,15.4,BE
1864-08-24,AGE00135039,TMAX,30.0,AG
1864-08-24,GME00125218,TMAX,18.0,GM
1864-08-24,EZE00100082,TMAX,19.9,EZ
1864-08-24,ITE00100554,TMAX,29.5,IT
1864-08-24,ASN00066062,TMAX,14.6,AS
1864-08-24,AU000005901,TMAX,17.8,AU
1864-08-24,GM000004204,TMAX,18.4,GM
1864-08-24,UK000047811,TMAX,19.3,UK
1864-08-24,ASN00090015,TMAX,14.4,AS
1864-08-24,UK000056225,TMAX,16.6,UK
1864-08-24,SZ000006717,TMAX,5.4,SZ
1864-08-25,ITE00100550,TMAX,29.3,IT
1864-08-25,ASN00086071,TMAX,14.9,AS
1864-08-25,CA006158350,TMAX,25.0,CA
1864-08-25,EIE00101859,TMAX,20.0,EI
1864-08-25,BE000006447,TMAX,16.4,BE
1864-08-25,AGE00135039,TMAX,28.0,AG
1864-08-25,GME00125218,TMAX,12.5,GM
1864-08-25,EZE00100082,TMAX,16.4,EZ
1864-08-25,ITE00100554,TMAX,26.4,IT
1864-08-25,ASN00066062,TMAX,13.9,AS
1864-08-25,AU000005901,TMAX,18.4,AU
1864-08-25,GM000004204,TMAX,14.4,GM
1864-08-25,UK000047811,TMAX,17.3,UK
1864-08-25,ASN00090015,TMAX,14.4,AS
1864-08-25,UK000056225,TMAX,17.1,UK
1864-08-25,SZ000006717,TMAX,-1.6,SZ
1864-08-26,ITE00100550,TMAX,21.0,IT
1864-08-26,ASN00086071,TMAX,16.7,AS
1864-08-26,CA006158350,TMAX,23.3,CA
1864-08-26,EIE00101859,TMAX,20.6,EI
1864-08-26,BE000006447,TMAX,15.8,BE
1864-08-26,AGE00135039,TMAX,26.5,AG
1864-08-26,GME00125218,TMAX,14.8,GM
1864-08-26,EZE00100082,TMAX,16.5,EZ
1864-08-26,ITE00100554,TMAX,20.7,IT
1864-08-26,ASN00066062,TMAX,17.2,AS
1864-08-26,AU000005901,TMAX,18.8,AU
1864-08-26,GM000004204,TMAX,14.8,GM
1864-08-26,UK000047811,TMAX,18.2,UK
1864-08-26,ASN00090015,TMAX,13.3,AS
1864-08-26,UK000056225,TMAX,19.6,UK
1864-08-26,SZ000006717,TMAX,0.6,SZ
1864-08-27,ITE00100550,TMAX,22.8,IT
1864-08-27,ASN00086071,TMAX,15.3,AS
1864-08-27,CA006158350,TMAX,21.1,CA
1864-08-27,EIE00101859,TMAX,20.0,EI
1864-08-27,BE000006447,TMAX,17.6,BE
1864-08-27,AGE00135039,TMAX,25.5,AG
1864-08-27,GME00125218,TMAX,14.9,GM
1864-08-27,EZE00100082,TMAX,15.9,EZ
1864-08-27,ITE00100554,TMAX,24.2,IT
1864-08-27,ASN00066062,TMAX,16.9,AS
1864-08-27,AU000005901,TMAX,18.1,AU
1864-08-27,GM000004204,TMAX,15.9,GM
1864-08-27,UK000047811,TMAX,16.7,UK
1864-08-27,ASN00090015,TMAX,14.4,AS
1864-08-27,UK000056225,TMAX,20.1,UK
1864-08-27,SZ000006717,TMAX,-0.3,SZ
1864-08-28,ITE00100550,TMAX,22.1,IT
1864-08-28,ASN00086071,TMAX,18.3,AS
1864-08-28,CA006158350,TMAX,20.0,CA
1864-08-28,EIE00101859,TMAX,18.9,EI
1864-08-28,BE000006447,TMAX,20.2,BE
1864-08-28,GME00125218,TMAX,15.5,GM
1864-08-28,EZE00100082,TMAX,14.9,EZ
1864-08-28,ITE00100554,TMAX,22.6,IT
1864-08-28,ASN00066062,TMAX,21.7,AS
1864-08-28,AU000005901,TMAX,16.5,AU
1864-08-28,GM000004204,TMAX,17.1,GM
1864-08-28,UK000047811,TMAX,19.0,UK
1864-08-28,UK000056225,TMAX,22.8,UK
1864-08-28,SZ000006717,TMAX,2.8,SZ
1864-08-29,ITE00100550,TMAX,24.3,IT
1864-08-29,ASN00086071,TMAX,14.9,AS
1864-08-29,CA006158350,TMAX,20.0,CA
1864-08-29,EIE00101859,TMAX,18.3,EI
1864-08-29,BE000006447,TMAX,21.5,BE
1864-08-29,AGE00135039,TMAX,24.0,AG
1864-08-29,GME00125218,TMAX,18.3,GM
1864-08-29,EZE00100082,TMAX,17.8,EZ
1864-08-29,ITE00100554,TMAX,23.7,IT
1864-08-29,ASN00066062,TMAX,21.3,AS
1864-08-29,AU000005901,TMAX,18.0,AU
1864-08-29,GM000004204,TMAX,17.9,GM
1864-08-29,UK000047811,TMAX,21.3,UK
1864-08-29,ASN00090015,TMAX,13.3,AS
1864-08-29,UK000056225,TMAX,25.8,UK
1864-08-29,SZ000006717,TMAX,6.6,SZ
1864-08-30,ITE00100550,TMAX,24.4,IT
1864-08-30,ASN00086071,TMAX,14.3,AS
1864-08-30,CA006158350,TMAX,18.9,CA
1864-08-30,EIE00101859,TMAX,17.8,EI
1864-08-30,BE000006447,TMAX,23.8,BE
1864-08-30,AGE00135039,TMAX,25.0,AG
1864-08-30,GME00125218,TMAX,20.1,GM
1864-08-30,EZE00100082,TMAX,20.4,EZ
1864-08-30,ITE00100554,TMAX,25.8,IT
1864-08-30,ASN00066062,TMAX,18.4,AS
1864-08-30,AU000005901,TMAX,20.4,AU
1864-08-30,GM000004204,TMAX,21.8,GM
1864-08-30,UK000047811,TMAX,18.2,UK
1864-08-30,ASN00090015,TMAX,13.9,AS
1864-08-30,UK000056225,TMAX,18.0,UK
1864-08-30,SZ000006717,TMAX,9.8,SZ
1864-08-31,ITE00100550,TMAX,26.8,IT
1864-08-31,ASN00086071,TMAX,12.2,AS
1864-08-31,CA006158350,TMAX,18.9,CA
1864-08-31,EIE00101859,TMAX,18.3,EI
1864-08-31,BE000006447,TMAX,25.1,BE
1864-08-31,AGE00135039,TMAX,26.5,AG
1864-08-31,GME00125218,TMAX,23.4,GM
1864-08-31,EZE00100082,TMAX,24.2,EZ
1864-08-31,ITE00100554,TMAX,27.3,IT
1864-08-31,ASN00066062,TMAX,14.8,AS
1864-08-31,AU000005901,TMAX,23.8,AU
1864-08-31,GM000004204,TMAX,23.3,GM
1864-08-31,UK000047811,TMAX,16.7,UK
1864-08-31,ASN00090015,TMAX,13.3,AS
1864-08-31,UK000056225,TMAX,19.7,UK
1864-08-31,SZ000006717,TMAX,10.9,SZ
1864-09-01,ITE00100550,TMAX,29.3,IT
1864-09-01,ASN00086071,TMAX,12.8,AS
1864-09-01,CA006158350,TMAX,21.7,CA
1864-09-01,EIE00101859,TMAX,17.2,EI
1864-09-01,BE000006447,TMAX,20.6,BE
1864-09-01,AGE00135039,TMAX,26.5,AG
1864-09-01,GME00125218,TMAX,18.8,GM
1864-09-01,EZE00100082,TMAX,26.0,EZ
1864-09-01,ITE00100554,TMAX,27.2,IT
1864-09-01,ASN00066062,TMAX,12.1,AS
1864-09-01,AU000005901,TMAX,26.3,AU
1864-09-01,GM000004204,TMAX,19.4,GM
1864-09-01,UK000047811,TMAX,17.5,UK
1864-09-01,ASN00090015,TMAX,13.9,AS
1864-09-01,UK000056225,TMAX,19.1,UK
1864-09-01,SZ000006717,TMAX,11.2,SZ
1864-09-02,ITE00100550,TMAX,27.5,IT
1864-09-02,ASN00086071,TMAX,12.5,AS
1864-09-02,CA006158350,TMAX,19.4,CA
1864-09-02,EIE00101859,TMAX,17.8,EI
1864-09-02,BE000006447,TMAX,20.6,BE
1864-09-02,AGE00135039,TMAX,26.5,AG
1864-09-02,GME00125218,TMAX,13.8,GM
1864-09-02,EZE00100082,TMAX,23.9,EZ
1864-09-02,ITE00100554,TMAX,26.7,IT
1864-09-02,ASN00066062,TMAX,13.7,AS
1864-09-02,AU000005901,TMAX,25.0,AU
1864-09-02,GM000004204,TMAX,14.6,GM
1864-09-02,UK000047811,TMAX,18.1,UK
1864-09-02,ASN00090015,TMAX,13.3,AS
1864-09-02,UK000056225,TMAX,19.7,UK
1864-09-02,SZ000006717,TMAX,7.6,SZ
1864-09-03,ITE00100550,TMAX,22.6,IT
1864-09-03,ASN00086071,TMAX,15.0,AS
1864-09-03,CA006158350,TMAX,21.7,CA
1864-09-03,EIE00101859,TMAX,18.3,EI
1864-09-03,BE000006447,TMAX,18.6,BE
1864-09-03,AGE00135039,TMAX,27.0,AG
1864-09-03,GME00125218,TMAX,18.3,GM
1864-09-03,EZE00100082,TMAX,19.9,EZ
1864-09-03,ITE00100554,TMAX,25.8,IT
1864-09-03,ASN00066062,TMAX,15.0,AS
1864-09-03,AU000005901,TMAX,22.0,AU
1864-09-03,GM000004204,TMAX,18.4,GM
1864-09-03,UK000047811,TMAX,18.2,UK
1864-09-03,ASN00090015,TMAX,15.6,AS
1864-09-03,UK000056225,TMAX,19.7,UK
1864-09-03,SZ000006717,TMAX,6.4,SZ
1864-09-04,ITE00100550,TMAX,20.1,IT
1864-09-04,ASN00086071,TMAX,18.3,AS
1864-09-04,CA006158350,TMAX,21.7,CA
1864-09-04,EIE00101859,TMAX,16.7,EI
1864-09-04,BE000006447,TMAX,18.4,BE
1864-09-04,GME00125218,TMAX,17.3,GM
1864-09-04,EZE00100082,TMAX,20.6,EZ
1864-09-04,ITE00100554,TMAX,24.6,IT
1864-09-04,ASN00066062,TMAX,15.6,AS
1864-09-04,AU000005901,TMAX,21.3,AU
1864-09-04,GM000004204,TMAX,17.9,GM
1864-09-04,UK000047811,TMAX,15.3,UK
1864-09-04,ASN00090015,TMAX,16.1,AS
1864-09-04,UK000056225,TMAX,18.6,UK
1864-09-04,SZ000006717,TMAX,2.7,SZ
1864-09-05,ITE00100550,TMAX,23.1,IT
1864-09-05,ASN00086071,TMAX,20.3,AS
1864-09-05,CA006158350,TMAX,16.1,CA
1864-09-05,EIE00101859,TMAX,18.3,EI
1864-09-05,BE000006447,TMAX,18.3,BE
1864-09-05,AGE00135039,TMAX,26.5,AG
1864-09-05,GME00125218,TMAX,18.8,GM
1864-09-05,EZE00100082,TMAX,21.1,EZ
1864-09-05,ITE00100554,TMAX,26.4,IT
1864-09-05,ASN00066062,TMAX,17.9,AS
1864-09-05,AU000005901,TMAX,23.0,AU
1864-09-05,GM000004204,TMAX,17.8,GM
1864-09-05,UK000047811,TMAX,17.0,UK
1864-09-05,UK000056225,TMAX,19.1,UK
1864-09-05,SZ000006717,TMAX,3.9,SZ
1864-09-06,ITE00100550,TMAX,26.8,IT
1864-09-06,ASN00086071,TMAX,15.8,AS
1864-09-06,CA006158350,TMAX,18.3,CA
1864-09-06,EIE00101859,TMAX,17.2,EI
1864-09-06,BE000006447,TMAX,20.0,BE
1864-09-06,AGE00135039,TMAX,27.0,AG
1864-09-06,GME00125218,TMAX,16.8,GM
1864-09-06,EZE00100082,TMAX,18.0,EZ
1864-09-06,ITE00100554,TMAX,26.3,IT
1864-09-06,ASN00066062,TMAX,20.6,AS
1864-09-06,AU000005901,TMAX,20.9,AU
1864-09-06,GM000004204,TMAX,17.5,GM
1864-09-06,UK000047811,TMAX,19.0,UK
1864-09-06,ASN00090015,TMAX,15.0,AS
1864-09-06,UK000056225,TMAX,20.9,UK
1864-09-06,SZ000006717,TMAX,5.0,SZ
1864-09-07,ITE00100550,TMAX,29.0,IT
1864-09-07,ASN00086071,TMAX,16.3,AS
1864-09-07,CA006158350,TMAX,20.0,CA
1864-09-07,EIE00101859,TMAX,16.7,EI
1864-09-07,BE000006447,TMAX,20.6,BE
1864-09-07,AGE00135039,TMAX,26.5,AG
1864-09-07,GME00125218,TMAX,20.0,GM
1864-09-07,EZE00100082,TMAX,20.9,EZ
1864-09-07,ITE00100554,TMAX,27.6,IT
1864-09-07,ASN00066062,TMAX,19.2,AS
1864-09-07,AU000005901,TMAX,23.4,AU
1864-09-07,GM000004204,TMAX,19.0,GM
1864-09-07,UK000047811,TMAX,19.0,UK
1864-09-07,ASN00090015,TMAX,16.1,AS
1864-09-07,UK000056225,TMAX,21.3,UK
1864-09-07,SZ000006717,TMAX,8.7,SZ
1864-09-08,ITE00100550,TMAX,29.8,IT
1864-09-08,ASN00086071,TMAX,15.5,AS
1864-09-08,CA006158350,TMAX,16.1,CA
1864-09-08,EIE00101859,TMAX,17.8,EI
1864-09-08,BE000006447,TMAX,21.6,BE
1864-09-08,AGE00135039,TMAX,26.0,AG
1864-09-08,GME00125218,TMAX,19.1,GM
1864-09-08,EZE00100082,TMAX,19.9,EZ
1864-09-08,ITE00100554,TMAX,28.4,IT
1864-09-08,ASN00066062,TMAX,18.4,AS
1864-09-08,AU000005901,TMAX,20.4,AU
1864-09-08,GM000004204,TMAX,21.3,GM
1864-09-08,UK000047811,TMAX,18.1,UK
1864-09-08,UK000056225,TMAX,22.6,UK
1864-09-08,SZ000006717,TMAX,9.9,SZ
1864-09-09,ITE00100550,TMAX,29.9,IT
1864-09-09,ASN00086071,TMAX,17.2,AS
1864-09-09,CA006158350,TMAX,22.8,CA
1864-09-09,EIE00101859,TMAX,18.3,EI
1864-09-09,BE000006447,TMAX,23.3,BE
1864-09-09,AGE00135039,TMAX,25.5,AG
1864-09-09,GME00125218,TMAX,22.6,GM
1864-09-09,EZE00100082,TMAX,23.5,EZ
1864-09-09,ITE00100554,TMAX,28.9,IT
1864-09-09,ASN00066062,TMAX,17.9,AS
1864-09-09,AU000005901,TMAX,25.3,AU
1864-09-09,GM000004204,TMAX,22.8,GM
1864-09-09,UK000047811,TMAX,18.6,UK
1864-09-09,UK000056225,TMAX,18.1,UK
1864-09-09,SZ000006717,TMAX,12.8,SZ
1864-09-10,ITE00100550,TMAX,29.8,IT
1864-09-10,ASN00086071,TMAX,19.3,AS
1864-09-10,CA006158350,TMAX,19.4,CA
